-237, -51, 1140
-221, -42, 1065
-262, -71, 1046
-266, -78, 1025
-228, -72, 959
-228, -69, 969
-206, -36, 967
-206, -36, 967
-213, -6, 960
-231, -1, 967
-206, 3, 947
-173, 40, 931
-131, 58, 964
-131, 58, 964
-122, 61, 1009
-135, 70, 1010
-161, 98, 1047
-144, 125, 1041
-113, 127, 1010
-36, 171, 958
-64, 175, 1019
-88, 182, 1047
-88, 182, 1047
-116, 218, 1069
-85, 231, 1032
10, 227, 983
55, 227, 958
46, 229, 994
2, 242, 1028
2, 242, 1028
28, 270, 1029
93, 241, 960
117, 196, 968
137, 257, 993
137, 257, 993
139, 313, 1021
97, 314, 1061
112, 307, 1048
170, 313, 1040
183, 335, 1055
179, 339, 1056
158, 317, 1065
158, 317, 1065
111, 257, 1097
103, 213, 1133
151, 214, 1063
169, 200, 1041
127, 152, 1068
91, 139, 1136
63, 142, 1156
63, 142, 1156
49, 94, 1157
71, 85, 1092
77, 71, 1069
79, 37, 1014
79, 37, 1014
68, 12, 998
54, 32, 972
-11, 36, 1021
-11, 36, 1021
-8, 25, 983
-18, 31, 965
-11, 27, 959
-19, -62, 936
-19, -62, 936
-15, -135, 935
8, -105, 884
-5, -43, 916
-49, -38, 959
-50, -133, 949
-50, -133, 949
8, -118, 901
-7, -160, 919
11, -128, 916
10, -154, 926
3, -172, 931
3, -172, 931
27, -165, 912
38, -183, 911
49, -213, 875
50, -200, 920
54, -154, 914
54, -154, 914
54, -133, 956
64, -152, 947
39, -140, 947
-,-,-
65, -167, 997
20, -50, 1069
71, -18, 1000
146, -55, 966
155, -69, 966
176, -49, 956
176, -49, 956
109, -109, 985
90, -59, 1022
209, 13, 924
293, 31, 805
238, 89, 842
238, 89, 842
188, 58, 882
199, 34, 869
214, 63, 789
214, 63, 789
169, 62, 800
139, -25, 841
111, -91, 783
115, -81, 745
155, -27, 759
155, -27, 759
182, 50, 791
171, 108, 826
129, 124, 806
112, 212, 882
63, 200, 889
63, 200, 889
-111, 32, 1017
-207, -5, 1131
-263, -41, 1265
-421, -212, 1384
-511, -333, 1446
-545, -300, 1436
-565, -336, 1402
-585, -394, 1360
-566, -440, 1284
-551, -437, 1206
-538, -414, 1125
-483, -335, 1016
-378, -256, 890
-317, -192, 800
-306, -151, 860
-352, -93, 949
-382, -42, 996
-382, -42, 996
-304, 46, 948
-197, 68, 933
-131, 96, 953
-169, 174, 1036
-104, 248, 1032
29, 362, 988
167, 416, 965
167, 416, 965
312, 454, 933
321, 503, 971
296, 549, 1039
338, 565, 1037
343, 478, 1021
362, 435, 1001
362, 435, 1001
310, 407, 1003
285, 334, 1074
299, 310, 1082
305, 321, 1128
289, 320, 1091
171, 266, 1200
99, 196, 1343
165, 171, 1294
165, 171, 1294
159, 152, 1246
43, 96, 1276
22, 51, 1268
53, 35, 1218
55, 28, 1093
55, 28, 1093
58, 31, 993
47, -16, 973
42, -89, 890
42, -89, 890
-30, -169, 823
-5, -236, 768
11, -207, 638
-87, -215, 709
-204, -267, 790
-195, -295, 870
-114, -293, 742
-114, -293, 742
-166, -288, 733
-,-,-
296, 12, 722
40, -121, 913
5, -197, 1007
211, 26, 810
292, 151, 703
104, 24, 898
104, 24, 898
38, -91, 966
-22, -99, 957
110, 10, 765
192, 10, 722
192, 105, 722
206, 168, 747
97, 231, 840
218, 445, 939
335, 576, 741
335, 576, 741
95, 370, 801
-17, 282, 920
-69, 226, 1034
-259, 24, 1063
-447, -231, 1165
-537, -446, 1248
-639, -628, 1348
-646, -673, 1356
-700, -738, 1340
-813, -866, 1344
-851, -841, 1304
-751, -687, 1168
-712, -600, 1037
-684, -462, 911
-612, -382, 850
-508, -290, 782
-448, -161, 776
-448, -161, 776
-472, -35, 864
-318, 158, 919
-104, 374, 859
31, 526, 934
197, 674, 994
222, 689, 1040
260, 622, 1036
260, 622, 1036
335, 504, 1021
432, 458, 1043
325, 462, 1153
165, 388, 1307
259, 404, 1239
365, 369, 1158
362, 365, 1164
246, 357, 1289
106, 351, 1383
106, 351, 1383
50, 301, 1430
129, 315, 1360
136, 339, 1312
118, 242, 1203
105, 67, 1090
48, -41, 1008
48, -41, 1008
67, -76, 900
21, -99, 804
-112, -200, 740
-178, -329, 726
-135, -297, 577
-153, -307, 550
-307, -375, 621
-329, -348, 771
-,-,-
156, -18, 821
217, -12, 781
166, 55, 836
166, 55, 836
132, 186, 876
96, 177, 832
98, 140, 786
110, 184, 762
110, 184, 762
108, 220, 742
34, 194, 810
22, 156, 791
23, 178, 797
-98, 125, 872
-98, 125, 872
-349, -109, 1120
-417, -277, 1224
-432, -323, 1193
-467, -319, 1287
-534, -466, 1386
-567, -451, 1353
-605, -429, 1342
-630, -462, 1284
-531, -429, 1154
-510, -402, 1026
-609, -484, 1002
-668, -484, 1048
-596, -382, 966
-570, -364, 879
-551, -299, 908
-506, -254, 923
-461, -109, 940
-462, 47, 969
-369, 165, 981
-166, 266, 923
115, 431, 837
115, 431, 837
218, 574, 787
194, 612, 943
262, 680, 1075
233, 676, 1125
272, 654, 1125
402, 582, 1018
402, 582, 1018
468, 528, 1085
492, 538, 1133
409, 500, 1132
295, 377, 1216
317, 294, 1218
260, 297, 1274
85, 301, 1382
7, 209, 1429
7, 209, 1429
32, 150, 1407
63, 106, 1299
41, 71, 1152
-93, -79, 1109
-93, -79, 1109
-88, -162, 1020
-62, -214, 868
-15, -265, 612
-4, -225, 489
-110, -245, 457
-290, -327, 562
-,-,-
129, 20, 1001
129, 20, 1001
240, 40, 820
241, 86, 748
132, 96, 871
104, 121, 931
104, 121, 931
164, 169, 767
206, 262, 721
180, 228, 663
58, 147, 727
46, 108, 762
46, 108, 762
78, 65, 775
-50, 5, 925
-136, -23, 1091
-163, -67, 1118
-316, -226, 1239
-376, -313, 1330
-422, -347, 1399
-484, -349, 1382
-478, -330, 1326
-495, -347, 1275
-497, -366, 1168
-529, -414, 1106
-543, -408, 1024
-531, -362, 958
-531, -362, 915
-518, -392, 915
-507, -306, 939
-465, -176, 976
-434, -59, 959
-413, 26, 1037
-355, 44, 1024
-210, 76, 951
-49, 188, 881
44, 299, 851
44, 299, 851
68, 386, 861
234, 434, 895
362, 518, 853
440, 649, 997
440, 649, 997
480, 724, 1066
394, 576, 1254
367, 483, 1245
375, 510, 1280
348, 502, 1326
281, 483, 1382
189, 447, 1413
42, 306, 1481
42, 306, 1481
16, 211, 1440
36, 145, 1327
10, 126, 1255
2, 113, 1230
-65, 25, 1172
-65, 25, 1172
-58, -70, 1033
-10, -112, 854
-96, -162, 738
-184, -237, 695
-184, -264, 556
-184, -334, 449
-151, -369, 361
-115, -346, 429
-,-,-
159, 51, 907
-25, 36, 1145
-8, -18, 1179
-8, -18, 1179
236, 40, 901
332, 101, 747
319, 12, 734
199, 17, 915
199, 17, 915
125, 54, 972
203, 51, 764
231, 44, 660
228, 89, 690
228, 89, 690
226, 105, 648
139, 112, 706
68, 80, 743
-36, -67, 837
-36, -67, 837
-54, -86, 901
-69, -5, 950
-177, -8, 1078
-343, -112, 1229
-443, -187, 1319
-456, -285, 1375
-425, -353, 1424
-445, -408, 1494
-535, -441, 1512
-572, -397, 1488
-529, -332, 1340
-472, -265, 1180
-448, -227, 1005
-419, -206, 891
-414, -204, 806
-378, -239, 796
-307, -240, 780
-311, -151, 801
-311, -151, 801
-333, -51, 908
-270, 48, 1015
-186, 221, 1002
-168, 322, 1031
-67, 376, 1075
91, 493, 1074
262, 666, 1005
370, 783, 1024
519, 881, 984
519, 881, 984
547, 862, 943
547, 696, 919
563, 522, 869
524, 395, 891
352, 293, 990
352, 293, 990
227, 167, 1154
264, 120, 1157
170, 144, 1205
52, 113, 1389
67, 82, 1407
76, 70, 1357
76, 70, 1357
57, 107, 1306
-16, 94, 1311
-26, 105, 1214
-7, 62, 1070
-7, 62, 1070
18, -62, 948
10, -137, 827
-54, -196, 798
-21, -191, 677
-33, -112, 697
-91, -126, 689
-91, -126, 689
-140, -206, 681
-,-,-
72, -82, 923
72, -82, 923
46, -71, 963
78, 1, 994
159, 67, 906
159, 67, 906
220, 77, 746
251, 104, 722
194, 183, 768
185, 187, 788
217, 187, 716
217, 187, 716
296, 321, 606
173, 301, 610
37, 211, 839
1, 177, 884
1, 177, 884
